#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.ANTENNA.ef1decee-a1e9-480f-b2d1-264eddd0b744_Trajectory.txt
# RunID         : PySara
# ObjectID      : ef1decee-a1e9-480f-b2d1-264eddd0b744
# ObjectName    : ANTENNA
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1431.300          83.316    -50.080    -69.730            7.089        11108.384      0.580      0.000      0.000    0.05907   25.51629           -1.31866      195.35744         1.081e-05         2.716e+02         1.461e+00 
  1432.300          83.152    -50.140    -69.756            7.074        11115.376      0.575      0.000      0.000    0.05752   25.44401           -1.33459      195.37077         1.110e-05         2.778e+02         1.483e+00 
  1433.300          82.987    -50.201    -69.782            7.060        11122.355      0.571      0.000      0.000    0.05599   25.37086           -1.35080      195.38412         1.140e-05         2.842e+02         1.507e+00 
  1434.300          82.820    -50.261    -69.808            7.045        11129.319      0.567      0.000      0.000    0.05450   25.29681           -1.36731      195.39747         1.171e-05         2.908e+02         1.531e+00 
  1435.300          82.651    -50.321    -69.834            7.030        11136.268      0.563      0.000      0.000    0.05302   25.22183           -1.38411      195.41084         1.204e-05         2.977e+02         1.556e+00 
  1436.300          82.480    -50.381    -69.859            7.015        11143.203      0.559      0.000      0.000    0.05158   25.14592           -1.40122      195.42421         1.238e-05         3.047e+02         1.581e+00 
  1437.300          82.308    -50.441    -69.885            7.000        11150.122      0.555      0.000      0.000    0.05017   25.06903           -1.41863      195.43760         1.272e-05         3.119e+02         1.607e+00 
  1438.300          82.133    -50.501    -69.911            6.984        11157.027      0.551      0.000      0.000    0.04878   24.99116           -1.43636      195.45099         1.309e-05         3.193e+02         1.634e+00 
  1439.300          81.957    -50.561    -69.937            6.968        11163.915      0.548      0.000      0.000    0.04742   24.91226           -1.45442      195.46440         1.346e-05         3.270e+02         1.662e+00 
  1440.300          81.780    -50.620    -69.963            6.952        11170.788      0.544      0.000      0.000    0.04608   24.83232           -1.47279      195.47780         1.385e-05         3.349e+02         1.691e+00 
