#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.COMM.5ec80fef-472a-49e4-8831-11217eacc162_Trajectory.txt
# RunID         : PySara
# ObjectID      : 5ec80fef-472a-49e4-8831-11217eacc162
# ObjectName    : COMM
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1412.300          86.103    -48.882    -69.230            7.177        10970.303      0.805      0.000      0.000    0.09337   26.19257           -1.11816      195.09983         6.811e-06         1.755e+02         1.555e+00 
  1413.300          85.962    -48.944    -69.255            7.162        10977.382      0.799      0.000      0.000    0.09108   26.13476           -1.13230      195.11239         6.982e-06         1.792e+02         1.576e+00 
  1414.300          85.820    -49.005    -69.280            7.147        10984.446      0.793      0.000      0.000    0.08895   26.05943           -1.14674      195.12495         7.149e-06         1.827e+02         1.595e+00 
  1415.300          85.676    -49.066    -69.305            7.131        10991.494      0.787      0.000      0.000    0.08684   25.98336           -1.16149      195.13752         7.323e-06         1.863e+02         1.615e+00 
  1416.300          85.531    -49.127    -69.330            7.116        10998.527      0.781      0.000      0.000    0.08477   25.90652           -1.17655      195.15010         7.503e-06         1.900e+02         1.635e+00 
  1417.300          85.384    -49.188    -69.355            7.100        11005.544      0.775      0.000      0.000    0.08272   25.82888           -1.19192      195.16268         7.688e-06         1.939e+02         1.656e+00 
  1418.300          85.235    -49.249    -69.381            7.083        11012.546      0.770      0.000      0.000    0.08071   25.75042           -1.20761      195.17528         7.880e-06         1.978e+02         1.677e+00 
  1419.300          85.085    -49.309    -69.406            7.067        11019.532      0.764      0.000      0.000    0.07872   25.67114           -1.22362      195.18787         8.079e-06         2.019e+02         1.698e+00 
  1420.300          84.933    -49.370    -69.431            7.050        11026.501      0.758      0.000      0.000    0.07677   25.59101           -1.23997      195.20048         8.284e-06         2.060e+02         1.720e+00 
  1421.300          84.780    -49.430    -69.456            7.034        11033.454      0.752      0.000      0.000    0.07485   25.51002           -1.25664      195.21308         8.497e-06         2.103e+02         1.743e+00 
  1422.300          84.625    -49.490    -69.481            7.017        11040.390      0.747      0.000      0.000    0.07296   25.42814           -1.27366      195.22569         8.718e-06         2.147e+02         1.766e+00 
  1423.300          84.468    -49.550    -69.506            6.999        11047.310      0.741      0.000      0.000    0.07109   25.34537           -1.29102      195.23831         8.946e-06         2.193e+02         1.790e+00 
