#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.OBC.4a9aeba4-5db7-410e-87ac-ff00eb69a367_Trajectory.txt
# RunID         : PySara
# ObjectID      : 4a9aeba4-5db7-410e-87ac-ff00eb69a367
# ObjectName    : OBC
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1430.300          83.389    -49.989    -69.691            6.973        11097.954      0.763      0.000      0.000    0.05935   25.11123           -1.36960      195.33432         1.068e-05         2.597e+02         1.742e+00 
  1431.300          83.222    -50.049    -69.717            6.956        11104.831      0.758      0.000      0.000    0.05775   25.02884           -1.38786      195.34723         1.097e-05         2.656e+02         1.768e+00 
  1432.300          83.052    -50.108    -69.742            6.939        11111.691      0.752      0.000      0.000    0.05619   24.94545           -1.40646      195.36015         1.128e-05         2.717e+02         1.796e+00 
  1433.300          82.881    -50.168    -69.767            6.921        11118.534      0.747      0.000      0.000    0.05465   24.86102           -1.42543      195.37307         1.160e-05         2.779e+02         1.823e+00 
  1434.300          82.708    -50.227    -69.793            6.903        11125.360      0.741      0.000      0.000    0.05314   24.77555           -1.44475      195.38599         1.193e-05         2.844e+02         1.852e+00 
  1435.300          82.533    -50.286    -69.818            6.885        11132.168      0.736      0.000      0.000    0.05165   24.68899           -1.46444      195.39890         1.227e-05         2.910e+02         1.882e+00 
  1436.300          82.356    -50.344    -69.843            6.867        11138.958      0.731      0.000      0.000    0.05020   24.60133           -1.48451      195.41182         1.262e-05         2.978e+02         1.912e+00 
  1437.300          82.177    -50.403    -69.869            6.848        11145.729      0.725      0.000      0.000    0.04877   24.51253           -1.50496      195.42473         1.299e-05         3.049e+02         1.943e+00 
  1438.300          81.996    -50.462    -69.894            6.829        11152.482      0.720      0.000      0.000    0.04737   24.42256           -1.52581      195.43764         1.338e-05         3.122e+02         1.976e+00 
  1439.300          81.813    -50.520    -69.919            6.810        11159.217      0.715      0.000      0.000    0.04600   24.33139           -1.54705      195.45055         1.378e-05         3.197e+02         2.009e+00 
  1440.300          81.628    -50.578    -69.945            6.790        11165.932      0.710      0.000      0.000    0.04466   24.23899           -1.56869      195.46344         1.419e-05         3.274e+02         2.044e+00 
  1441.300          81.442    -50.636    -69.970            6.770        11172.627      0.706      0.000      0.000    0.04334   24.14532           -1.59075      195.47633         1.462e-05         3.354e+02         2.079e+00 
  1442.300          81.253    -50.694    -69.995            6.750        11179.303      0.701      0.000      0.000    0.04205   24.05034           -1.61324      195.48921         1.507e-05         3.436e+02         2.116e+00 
  1443.300          81.062    -50.751    -70.020            6.729        11185.958      0.696      0.000      0.000    0.04079   23.95403           -1.63615      195.50208         1.554e-05         3.520e+02         2.154e+00 
  1444.300          80.868    -50.809    -70.045            6.708        11192.593      0.692      0.000      0.000    0.03956   23.85633           -1.65951      195.51494         1.602e-05         3.608e+02         2.193e+00 
  1445.300          80.673    -50.866    -70.070            6.687        11199.207      0.688      0.000      0.000    0.03835   23.75722           -1.68332      195.52779         1.653e-05         3.698e+02         2.234e+00 
  1446.300          80.475    -50.923    -70.095            6.665        11205.800      0.683      0.000      0.000    0.03717   23.65664           -1.70759      195.54062         1.705e-05         3.790e+02         2.276e+00 
  1447.300          80.276    -50.980    -70.120            6.642        11212.370      0.679      0.000      0.000    0.03601   23.55456           -1.73233      195.55344         1.760e-05         3.886e+02         2.319e+00 
  1448.300          80.074    -51.037    -70.145            6.620        11218.919      0.675      0.000      0.000    0.03488   23.45093           -1.75756      195.56623         1.817e-05         3.985e+02         2.364e+00 
  1449.300          79.870    -51.093    -70.170            6.597        11225.445      0.671      0.000      0.000    0.03377   23.34569           -1.78327      195.57901         1.877e-05         4.086e+02         2.411e+00 
  1450.300          79.663    -51.150    -70.195            6.573        11231.948      0.668      0.000      0.000    0.03269   23.23881           -1.80950      195.59177         1.939e-05         4.191e+02         2.459e+00 
  1451.300          79.455    -51.206    -70.220            6.549        11238.427      0.664      0.000      0.000    0.03164   23.13022           -1.83624      195.60450         2.003e-05         4.299e+02         2.509e+00 
  1452.300          79.244    -51.261    -70.245            6.524        11244.883      0.661      0.000      0.000    0.03061   23.01988           -1.86352      195.61721         2.070e-05         4.411e+02         2.560e+00 
  1453.300          79.030    -51.317    -70.270            6.499        11251.314      0.657      0.000      0.000    0.02961   22.90772           -1.89133      195.62989         2.141e-05         4.525e+02         2.614e+00 
  1454.300          78.815    -51.373    -70.295            6.473        11257.720      0.654      0.000      0.000    0.02863   22.79370           -1.91971      195.64254         2.214e-05         4.644e+02         2.669e+00 
  1455.300          78.597    -51.428    -70.319            6.447        11264.100      0.651      0.000      0.000    0.02767   22.67775           -1.94866      195.65516         2.291e-05         4.765e+02         2.727e+00 
  1456.300          78.376    -51.483    -70.344            6.420        11270.454      0.648      0.000      0.000    0.02674   22.55981           -1.97820      195.66775         2.370e-05         4.891e+02         2.786e+00 
  1457.300          78.153    -51.537    -70.369            6.393        11276.782      0.646      0.000      0.000    0.02583   22.43982           -2.00834      195.68030         2.454e-05         5.020e+02         2.848e+00 
  1458.300          77.928    -51.592    -70.393            6.365        11283.082      0.643      0.000      0.000    0.02494   22.31771           -2.03910      195.69282         2.541e-05         5.153e+02         2.912e+00 
  1459.300          77.700    -51.646    -70.418            6.336        11289.354      0.641      0.000      0.000    0.02408   22.19342           -2.07050      195.70529         2.632e-05         5.290e+02         2.978e+00 
  1460.300          77.470    -51.700    -70.442            6.307        11295.598      0.638      0.000      0.000    0.02324   22.06687           -2.10256      195.71772         2.727e-05         5.431e+02         3.047e+00 
  1461.300          77.238    -51.754    -70.467            6.277        11301.813      0.636      0.000      0.000    0.02242   21.93799           -2.13529      195.73011         2.826e-05         5.575e+02         3.118e+00 
  1462.300          77.002    -51.807    -70.491            6.247        11307.997      0.634      0.000      0.000    0.02163   21.80671           -2.16871      195.74245         2.930e-05         5.724e+02         3.191e+00 
  1463.300          76.765    -51.861    -70.515            6.215        11314.151      0.633      0.000      0.000    0.02085   21.67297           -2.20285      195.75474         3.039e-05         5.877e+02         3.267e+00 
  1464.300          76.525    -51.914    -70.539            6.183        11320.274      0.631      0.000      0.000    0.02010   21.53667           -2.23773      195.76697         3.153e-05         6.034e+02         3.346e+00 
  1465.300          76.282    -51.966    -70.563            6.150        11326.365      0.629      0.000      0.000    0.01937   21.39775           -2.27337      195.77915         3.272e-05         6.196e+02         3.427e+00 
  1466.300          76.037    -52.019    -70.587            6.116        11332.423      0.628      0.000      0.000    0.01866   21.25613           -2.30979      195.79126         3.396e-05         6.361e+02         3.511e+00 
  1467.300          75.789    -52.071    -70.611            6.082        11338.447      0.627      0.000      0.000    0.01797   21.11173           -2.34702      195.80332         3.526e-05         6.531e+02         3.597e+00 
  1468.300          75.539    -52.123    -70.635            6.046        11344.436      0.626      0.000      0.000    0.01730   20.96447           -2.38508      195.81530         3.663e-05         6.705e+02         3.687e+00 
  1469.300          75.286    -52.174    -70.659            6.010        11350.390      0.625      0.000      0.000    0.01666   20.81427           -2.42401      195.82722         3.805e-05         6.883e+02         3.779e+00 
  1470.300          75.030    -52.225    -70.682            5.973        11356.308      0.624      0.000      0.000    0.01603   20.66106           -2.46382      195.83906         3.955e-05         7.065e+02         3.874e+00 
  1471.300          74.772    -52.276    -70.706            5.935        11362.188      0.623      0.000      0.000    0.01542   20.50476           -2.50455      195.85083         4.111e-05         7.252e+02         3.972e+00 
  1472.300          74.512    -52.326    -70.729            5.895        11368.031      0.623      0.000      0.000    0.01482   20.34529           -2.54623      195.86251         4.275e-05         7.442e+02         4.072e+00 
  1473.300          74.248    -52.377    -70.753            5.855        11373.834      0.622      0.000      0.000    0.01425   20.18258           -2.58890      195.87411         4.447e-05         7.637e+02         4.175e+00 
  1474.300          73.983    -52.426    -70.776            5.814        11379.597      0.622      0.000      0.000    0.01370   20.01656           -2.63258      195.88562         4.627e-05         7.836e+02         4.281e+00 
